label	text_a
0	路透约翰内斯堡9月8日
1	南非统计局公布的数据显示，2016年7月份，南非通胀指数为6.0%，比之6月份的6.3%又有下跌。这是进入2016年以来通胀率最低的月份。
1	据南非独立传媒网站8月11日报道，南非最大银行卡转接清算机构BankservAfrica近日发布经济交易指数(BETI)显示，南非经济活动“再次显著放缓”，因为其银行间交易的季度降幅创下18个月来新低。BETI是衡量南非所有500万兰特以下金额的银行间交易的指数。据BETI指数，南非7月经济交易量的实际价值同比去年下降0.2%。目前南非经济增长缓慢，储备银行预计今年国内生产总值不会增长。此外，越来越多南非家庭面临财政困难，失业率居高不下。
1	最近一段事件，南非的经济走势似乎并不看好。虽然如此，外国的汽车公司在撒哈拉以南非洲其他的其他国家进行的投资，似乎都不如在南非的更可靠。
1	8月30日，南非执政党ANC副常务秘书长杜阿特女士公开抨击南非储备银行，指责南非储备银行因为是私有性质，因此没有在保护兰特币值方面发挥积极作用。
0	团结工会下属的团结研究院8月22日表示，南非政府是经济发展缓慢的罪魁祸首：“糟糕的政策，过度的政府干预以及反商业化的环境，导致经济疲软，劳动力市场更加动荡。”
1	据南非金融24小时网站8月22日报道，南非Solidarity研究中心经济研究院昂瑟伦周一表示，南非政府使已经伤痕累累的南非经济雪上加霜，还对劳动市场产生不良影响，使就业和薪资安全性下降，劳动环境恶化，“差劲的政府政策，过多的政府干预以及反商业的情绪，很大程度上造成了当前的经济低迷和劳动市场问题”。
1	南非金融市场上的巨头、耆卫保险集团新兴市场公司的首席执行官姆比塔表示，如果Futuregrowth公司（之前因为公开宣布停止与南非国有企业的合作而出名）决定了终止和南非六个大型国有企业的合作，他们应该直接和这些企业进行协商，而不应该去到媒体上宣扬。
0	路透约翰内斯堡8月17日
1	南非当地一个知名律师事务所表示，作为比特币支撑技术的区块链，目前正在赢得银行的注意。
1	数据是不会撒谎的：请看祖马总统如何带领南非走进衰退
1	南非终于被降到“垃圾股”了！幸好，遭到降级的不是南非的国债信用等级，而是南非的电信巨头MTN。
1	就在刚刚因为串谋定价遭到罚款之后，安赛乐米塔尔南非公司已经和南非政府又议定了新的价格框架。
1	在于广东举行的第二届对非投资论坛期间，南非铁路集团客运服务公司（PRASA）与中国交通建设集团（CCCC）在南非交通部副部长Sindisiwe
1	据南非独立传媒网站8月22日报道，南非团结工会和ETM分析所周一联合公布劳动市场指数（LMI），南非2016年第2季度工作和薪资安全度在之前下降4.3%后继续下跌，南非第2季度LMI为42.1，较上一季度的41.2有小幅增长。50是LMI表示工作和薪资安全度不增不减的临界点。因此，尽管南非第2季度LMI有所增长，但低于50的数字意味着南非就业市场连续6年下行。
1	路透约翰内斯堡9月6日
1	腾讯证券讯
1	作为薪资抗议的一部分，南非电信的工人们8月11日在森藤展开抗议。
1	在此之前有新闻报道称，Ingula水电站的建设超支已经达到270亿兰特。对这一说法，南非电力集团首席执行官莫里费不屑一顾。
1	南非是一个频繁受断电困扰的国家，但要将老化的核电站进行扩展，花费是相当昂贵且富有争议的，所以要解决此项问题仍然需要一段时间。
1	近日，南非能源部部长蒂娜·乔梅特佩特森（Tina
1	路透比勒陀利亚9月6日
0	路透约翰内斯堡8月23日
1	9月8日，古普塔家族名下的企业Oakbay投资公司表示，过去的这个财政年度，他们从政府合同中收获2.33亿兰特。
1	南非储备银行8月31日公布的最新数据显示，7月份私营领域信贷需求增长放缓到6.78%，较之6月份的7.23%有所降低。
1	路透约翰内斯堡9月5日
1	在近日举行的金融时报非洲峰会上，南非财政部长戈尔丹（Pravin
1	麦卡锡会计师事务所的数据显示：在过去的15年里，非洲议会里的女议员数量增长了将近一倍，达到了24%；在过去的30年里，非洲各国政府中，女性内阁成员的数量增长了五倍，接近22%。
1	南非央行近日发布数据显示，2016年1到7月期间，南非出口额远超进口额，达到6521亿兰特，顺差差额为174亿兰特，相比去年同期增长了10%。去年1到7月期间，南非进出口贸易呈逆差状态，差额为247亿兰特。
1	南非总统祖马将对南非所有国有企业的发展战略、以及一切可能必要的政府干预进行直接监管。内阁在两年一度的集会之后公布了这一重大决策，并将通过建立由祖马执掌的特殊总统协作委员会这一形式进行直接监管。
1	约堡市政表示，未来五年内，他们将让约堡的400万人全部享有免费的无线网络。
1	据南非每日商报网站9月5日报道，南非能源部副总司长马库贝拉日前表示，未来对清洁能源的需求意味着需投资建设一座新炼油厂并升级目前的炼油厂。政府机构PetroSA曾在9年前提议建立一座造价2000亿兰特，日炼油能力30万桶的炼油厂，2012年开始可行性研究，然而目前仍未作出有关决策。
1	10月3日，南非Shoprite集团将首席执行官巴森的报酬翻番，他的收入达到了一亿兰特！
1	9月7日凌晨，南非燃油价格将迎来又一次的下调。其中，汽油零售每升价格将下降0.18兰特，达到12.17兰特每升；柴油批发价格每升下降0.48至0.49兰特。
1	FNB推出了一款可以拨打任何网络、每月收费399兰特的套餐。
1	最近的一项调查显示，南非的低收入层次人士，绝大多数已经认命。这些人已经放弃了自己的理想。他们要么是债务缠身无法自拔，要么是根本没有能力保障高收入的可能性。
0	路透约翰内斯堡8月30日
1	据南非每日商报网站9月5日报道，南非石油化工协会（Sapia）日前警告，南非六大炼油厂年久失修，需要投入舒适兰特进行升级改造才能符合南非政府拟出台的清洁燃料战略II，然而目前在南各大石油公司，包括英国石油公司、雪佛龙、Engen、道达尔等并无意愿切实推进此事，因为投资得不到回报。
1	耆卫集团最新发布了2016年前半年的财务报告。报告显示，因为全球市场的变动性，以及南非兰特币值面临的压力，他们的收入出现了下跌。
1	与一季度相比较，南非2016年二季度GDP增长了3.3%。这意味着南非摆脱了“技术性衰退”的阴影。
1	在南非，互助会模式（Stokvels）是一个非常受追捧的投资方式。
0	8月16日，南非电力集团动议的、电费上涨9.4%的政策遭到高等法院（南非媒体在这里的报道有分歧，可能是约堡或者比陀高等法院中的一个，目前看是比陀高等法院，这也是否决南非政府部门政策最多的法院）否决。
1	南非广播公司代理首席执行官阿古马9月29日表示，2015/16财政年度，他们亏损了4.11亿兰特。
1	如果你打开南非周日时报商业版面，你会发现南非航空公司（SAA）在上面刊登了一个大大的广告，这则从上周末开始登出的广告称，SAA正在寻求金融机构或非金融机构的组织，能够向SAA提供160亿兰特的贷款资金。
1	南非最大的私立学校集团Curro表示，他们计划在2020年，在南非建立200所私立学校。
1	南非标准银行综合经理人采购指数（PMI）8月数据出率，相比7月的49.9，8月指数略微变化，为49.8。经理人采购指数是衡量商业环境的重要指标，低于50则预示着商业环境有所恶化。8月指数表明，南非私营企业的经营环境整体相对稳定，然而仍处于消极地带。
1	因为南非政府缺乏对绿色能源的支持，全球最大的一家太阳能技术公司关闭了他们在开普敦的厂房。
1	英国最大的制药企业GlaxoSmithKline，以6.19亿美元的价格出售了他们在Aspen制药公司持有的股份。
1	最近，化工工会发动的燃油领域“大”罢工，一直是司机们的心头大患之一。但是有些不尴不尬的是，这次的罢工，似乎从一开始，就处在一种怪异的状态：一方面，司机们提心吊胆的担忧着“油荒”的降临；而且油荒也确实降临了，虽然受影响的地区范围不大；另一方面，工会期望着“全国大油荒”的出现，但实际上这种场面一直没有降临，罢工也没有体现出工会希望的那种破坏力。
1	8月15日，南非能源管理局和电力集团均表示，他们将研究比陀高等法院的裁决，决定下一步的动向。
1	南非西开普省旅游局执行局长艾伦·温德说，他们期望在今年夏季将迎来再一次的旅游业快速发展期，在过去的6个月里，西开普省的旅游业总收入较同期已经有了超过10％的增长。
1	可口可乐非洲区主席古思奇表示，如果南非真的要引入所谓的“糖税”，那就要做好准备迎接六万人的失业。
1	据南非每日商报网站6月29日报道，东部铂金公司（Eastplats）已与中国河北中恒天达（音）铂金公司签订转让协议，将鳄鱼河铂矿以5千万美元的价格售卖给中恒天达。去年，Eastplats曾与河北中铂铂业公司接洽，中铂提出分两期以2.25亿美元收购Eastplats的矿权和项目，但此事最终因河北中铂的某个主要股东的反对而告吹。Eastplats发表声明称这两家河北公司彼此并无关系。
1	南非黑人首富莫塞普名下的非洲彩虹资产，拿出7.53亿兰特购买了亚历山大福布斯集团主要运营部门10%的股权。
0	新闻配图
1	目前，南非航空公司正计划从银行以及其他金融机构搞到160亿兰特的贷款，来度过目前他们面临的经济危机。
1	南非零售业大亨维西在接受路透社采访时表示，国际零售集团Steinhoff试图并购非洲最大连锁超市Shoprite的意向，是正常不过的事情。
1	8月11日公布的南非Beti指数显示，南非的经济活动出现了减缓的趋势。
0	8月11日，主要反对党DA财政部门“副影子部长”里斯表示，最近高等法院判处南非航空公司必须向Nationwide
1	南非政府在就业税务刺激政策，目前已经投入了60亿兰特；但是却还没有看到真正的收益。
1	古普塔家族的发言人表示，他们可能会出售所有的公司股份，但是他们不会到别的国家去。
1	财政部表示，他们将会很快发布糖税对饮料行业的影响评估。
0	人民网约翰内斯堡8月12日电（于盟）根据Fin24网站报道，经过十几个小时的艰难谈判，南非国家电力公司（Eskom）于8月12日一早同意了工会上调工资的要求，预计8月15日所有员工将会到岗，Eskom恢复正常运营。
1	开普敦
1	目前，Comair航空公司针对南非航空公司垄断行为的索赔，款项额度已经达到了20亿兰特。
1	总统府办公室主任拉迪贝
1	路透约翰内斯堡8月12日
1	据外媒报道，优步在南非推出新服务，允许乘客现金支付车费，而这却意外加剧了与传统计程出租车的紧张关系，使用优步的部分司机称担心自己的安全，因为此前还发生了大量暴力袭击。
1	"依据南非媒体Business
1	南非贸工部准备在最近一两天的时间，派出技术团队前往津巴布韦，与这个北部邻国协商贸易禁运的问题。
1	新华社开普敦８月１１日电
1	据南非《金融24小时》7月5日报道，南财政部总司长傅兹尼周二表示，南经济增速不足以创造足够就业机会，也不太可能通过调整宏观经济政策刺激经济增长。南二季度失业率逼近27%，周一公布的一季度在正规部门就业的人数为927.3万人，下降了0.2%。傅在参加约堡的一个商业会议中表示，“不太可能通过调整宏观经济政策变量，如调整财政政策、减税或增加开支来刺激经济增长。”财政部预测2016年南经济增长为0.9%，而央行和国际货币基金组织预测为0.6%。傅表示，财政部可能在10月的中期预算政策声明中降低其经济增长预期。
1	7月12日，南非财政部长戈登表示，英国退欧的影响，南非人可能要到2017年才会开始感觉到。
0	人民网约翰内斯堡8月1日电
1	南非央行周四召开决策会议，考量到该国濒临经济衰退的威胁高过于通膨加剧的风险，因此决定利率维持不变。
1	据南非独立传媒网站7月25日转载彭博社消息，麦肯锡全球研究院表示，南非需要通过大力推行职业培训，解决其技术工人短缺问题，在2030年前创造340万就业岗位。麦肯锡认为，南非政府以及私人部门必须“携手”解决南非经济增长疲弱以及高失业率问题；在2030年前应有40%-60%的年轻人完成职业培训项目，而目前的数字仅为8%；南非有五大行业部门具有潜力在2030年前为南非国内生产总值增加1万亿兰特并创造大量就业，包括初级及加工农产品出口、高级制造业、基础设施、天然气以及劳动力出口。
1	"全球功率最大窄轨内燃机车登陆南非
0	据南非金融24小时网站7月13日报道，国际货币基金组织（IMF）报告显示，之前有工作经验的失业者比没有经验的人找到新工作的几率高出50%，对于青年人来说工作经验尤为重要。该研究报告还指出，南非的失业问题长久以来一直存在令人担忧的趋势：没有工作经验的年轻人愈发难以找到工作，使得青年失业问题日趋严重，青年失业率要远高于26%的总失业率。南非失业问题加重了贫穷以及不平等，南非不平等率居世界前列，因而增加就业对南非来说是当务之急。
1	据南非《每日商报》7月1日报道，欧盟驻南大使科尔纳罗表示，虽然英国在欧洲的未来仍不明朗，但这不会影响南非与27个欧盟成员国签订的贸易协定。科尔纳罗强调，“这对南非没有直接影响。”南非是欧洲在非最大贸易伙伴。“直到退出谈判进程结束前，英国仍是享受欧盟权利和义务的一员。”它的可能离欧和现有的协议无关。6月10日，欧盟和南非、博茨瓦纳、纳米比亚、莫桑比克、莱索托和斯威士兰签署了对欧出口免税的经济伙伴协定。南对欧出口包括燃料和矿产品及其制成品，欧出口到南以机械和运输设备及化学品为主。除此之外的是南非单独与欧盟签署的贸易、发展和合作协议，管理双边往来。
1	路透约翰内斯堡7月27日
1	"据南非汽车制造商协会发布的最新消息，2016年7月南非汽车销量44
1	2016年8月1日，非洲最大、南非第二（这样的头衔听起来是不是有些怪怪的）的移动电信公司MTN面向消费者的单边性质的合同价格增长已经付诸实施。
1	据南非每日商报网站7月14日报道，南非如宝茶委员会表示，如宝茶目前出口三十多个国家，包括德国、荷兰、日本、英国和美国等，海外市场的销量迅速增加。每年约有一半产量（6000至7000吨）的如宝茶出口至国外，其余供国内市场消费。据委员会统计，目前最大的如宝茶进口国为德国，对德出口占总量的31%，其次为荷兰（16%）和日本（15%）。如宝茶仅在西开普省Cederberg山脉生长，不含咖啡因。
1	"依据南非媒体Business
1	据南非《每日商报》7月4日报道，南非能源部已在6月指定澳大利亚沃利帕森斯（WorleyParsons）工程技术咨询公司作为核电项目预采购顾问（Pre-procurement
1	据南非每日商报网站8月10日报道，据南非金融服务委员会（FSB）周二发表声明，FSB日前与阿布扎比金融监管部门正式签订信息交流合作协议。两国监管部门签订了一份“旨在加强双方监管事务合作，促进信息交流，以促进两国金融领域发展，维护金融行业有序运行”的谅解备忘录，该备忘录制定了共同合作协助框架。阿布扎比是阿联酋最大的酋长国，同时也是税率为零的国际性金融中心。
1	路透约翰内斯堡7月11日
1	据南非金融24小时网站7月12日报道，南非财政部本月发布政策文件表示，原定为20%的糖税增幅可能会将通胀因素考虑在内每年进行调整。此前，针对南非肥胖问题，财政部提议对含糖饮料征收每升2.29兰特的糖税，旨在帮助南非人在2020年前将肥胖率减少10%，这项提案出现在财长戈尔丹几年2月的预算演讲中，该税收政策拟于2017年4月1日生效，为南非卫生部非传染性疾病防控战略计划的一部分。
1	据南非每日商报网站8月1日报道，巴克莱非洲旗下Absa银行为南非第二大零售房贷提供商，近日报告其不良房贷激增77%。南非的高利率使得家庭愈发难以还贷，而Absa南非成为首个具体给出不良贷款数字的大银行。据专家表示，贷款逾期不还的势头早在2016年初就有所显现，南非央行自2014年1月开始其加息周期，至今利率已经提高了200个基点。据标准银行专家表示，升息增加了还贷困难和还贷压力，相当于平均每月要多还1000兰特左右的房贷。巴克莱非洲首席执行官拉莫斯上周五表示，“我们发现利率并没有很好地考虑现在经济环境”。
0	据南非每日商报网站8月1日报道，南非7月新车销量2.9万辆，环比下降17%，同比下降20.6%，创2016年以来最大跌幅。南非今年1-7月新车销量同比去年减少11%，致使业界开始怀疑年初所作出的今年全年销量将同比减少12%的预期过于保守。南非汽车制造商协会警告称，本地产业展望和宏观经济环境情况意味着汽车行业在今年余下的时间很有可能面临低经济增长和消费者压力加大两大不利因素影响。
1	FX168财经报社（香港）讯南非石化业工人因报酬问题在周四（7月27日）开始无限期罢工，工会表示罢工可能会使炼油厂的公司受到影响，包括壳牌、雪佛龙石油公司和沙索公司。
1	耆卫集团最新进行的一项调查显示，相比于银行，南非人在储蓄的时候似乎更相信互助会（stokvel）、存款俱乐部（savings
1	全球第三大铂矿公司隆明表示，因为安全问题导致的生产成本提升，他们的生产可能将会受到影响。
1	据南非每日商报网站8月11日报道，南非通信工人工会周三表示，将加强其对Telkom的罢工行动，原因是一系列薪资相关的纠纷以及一项紧缩延期偿付计划。至于MTN，工会对此公司决定在给临时工以正式工身份之前实施一项新的运营模式而表示担忧，早在2015年MTN曾同意要将临时工人正式化，然而MTN不久前表示将在9月份外包部分呼叫中心给第三方，工会表示此举违反了双方此前商定的共识。
1	尽管多位经济学家称，由于通货膨胀率升高，南非储备银行可能再次调高基准利率。
1	据南非《独立传媒》7月4日转载《彭博社》报道，由于生产力提高，到2025年，撒哈拉以南非洲农业产量可能达到年均增长2.6%的水平。经济合作组织和联合国粮农组织在本周一公布的一份联合报告中称，新技术的快速应用，有助于中小规模生产者更好融入全球价值链。该地区是世界上粮食最不安全地区，营养不良人口超过9.5亿，约占总人口的四分之一。农业生产率低、人口增长率高、政治动荡和内乱都在加剧这一情况。过去25年里，约43%的干旱都发生在该地区，过度依赖雨水进一步影响了粮食安全。联合国人道主义事务机构表示，在东部和南部非洲地区，约5000万人面临饥饿，薄弱的运输网络、能源渠道有限、灌溉系统和存储设施落后抑制了农业发展。若能有效降低运输成本将会使生产者和消费者都获益，不仅将降低进口食品的成本来支持需求，也将为生产富裕者提供更广阔的出口市场。
1	据南非金融24小时网站7月12日报道，兰特近来成为新兴市场升值最快的货币之一，因为投资者们在发达国家央行将延续货币刺激政策的预期下，纷纷购买南非债券及股票。兰特对美元于今日下午4点36分时上涨0.6%，达到14.3630:1，意味着兰特回到英国退欧公投前水平后还走强至10周来最高水平。
1	据南非每日商报网站8月1日报道，南非航空（SAA）新财年首份报表显示，尽管试图通过减少航线和裁员节省开支，该公司第1季度仍亏损13.8亿兰特，而现金状况有所改善，至少在接下来六个月内SAA应该不需要继续融资。SAA的财政状况显示了目前存在于财长戈尔丹和SAA董事长米恩尼之间的僵局，为了长期稳定来看，戈尔丹应该尽快在该国营航空公司中取得适当的领导地位，然而从短期来看，他并没有什么影响力。上一次SAA对外公布财政报表要追溯到2015年1月所公布的2013-14年度报告。
0	人民网约翰内斯堡7月27日电
1	莱利银行表示，因为在EcobankTransnational的股份表现不佳，他们上半年的利润增长已经放缓到2.1%。
1	据南非每日商报网站8月2日报道，根据HIS
1	人民网约翰内斯堡7月21日电（于盟）
1	据南非《每日商报》7月1日报道，巴克莱赞助的一项针对采购经理的调查显示，不同于此前经济学家预测将会回落至50.46，制造业乐观的认为今年6月采购经理人指数将从5月的51.9升至53.7。这标志着采购经理人指数连续4个月高于50。该报告表示，“在经历了低迷的2015年和2016年的缓慢开始后，这是一个令人感到鼓舞行业环境改善的信号。有出口增长拉动的更强需求使产量提升，但是否能持续仍有待观察。此外，国内需求依然疲软，出口可能受到英国脱欧后英国和欧元区增长放缓影响。
1	据南非《每日商报》7月1日报道，全球股市继续从6月24日英国退欧大跌中反弹，约翰内斯堡证券交易所将在周一上午延续第五个交易日上涨。摩根斯坦利亚太指数回升至129.63，仅低于6月23日130.06点，摩根斯坦利世界指数上升至1660.26，稍低于6月23日的1691.76。因在周六大选中没有明显的赢家，澳大利亚证券交易所周一的主要指标飘绿。澳大利亚总理特恩布尔所在的自由党和主要反对党共党之间的较量将通过谁可以从规模较小的独立党派中争取最多支持决定。穆迪和惠誉发表声明，短暂的政治不确定性不太可能影响澳大利亚AAA的主权信用评级。因大宗商品价格走强，必和必拓股价周一上涨2.1%至19.49美元。由于尼日利亚武装分子威胁切断石油供应，布伦特原油价格上周五上升1.3%至每桶50美元左右。
1	据南非金融24小时网站7月12日报道，南非财政部长戈尔丹周二表示，他预计退欧会对全球经济和南非产生影响，但是南非政府已经部署好计划可以平稳渡过。英国离开欧盟造成的影响要到明年才会随着英国与欧盟的具体谈判过程逐步显现。他还指出，在当前不景气的全球经济背景下，南非政府应该和工商界共同努力，寻找竞争优势，打造自身增长点，努力使南非今年的经济增长率超过IMF近期下调到0.1%的预期
1	"南非电力集团首席执行官莫里费表示，他不理解为什么非洲人如此惧怕核能。他更指出，非洲完全应该大胆的利用核能，并因此大步向前。
1	据南非金融24小时网站8月4日报道，由于英国脱欧公投以及美国总统大选引发的市场担忧情绪，以及许多国家主权债务利率为负，投资者纷纷选择黄金作为避险投资，对黄金需求激增，上半年购买量创下历史纪录。据世界黄金委员会周四发布报告显示，1064吨的购买量打破了2009年的纪录，高出后者16%之多。仅在第2季度，投资者对黄金需求超过了去年同期两倍多。即使全球最大买家印度和中国的需求放缓，黄金价格在上半年仍跃升25%，增幅达40年来最高。
1	据南非新时代报网站7月19日报道，南非统计局数据显示5月来南游客数量达330万，这对南非经济是个利好消息。南非5月游客数据同比去年增长11%，其中海外游客增加130万，增幅为6.4%。据业内人士纳得贝拉分析，南非内政部放宽签证政策是来南游客增加的主要原因。纳还指出，形象对旅游业至关重要，南非要想进一步促进旅游业发展，政府部门必须迅速采取行动改善南非的安全、治安问题，优化边境控制系统。旅游业的良好表现带动了住宿餐饮业，住宿餐饮业增长8.7%，带来了9.1%的收入增长。
0	经济不景气，南非新车销量见证“最惨烈下跌”
1	人民网约翰内斯堡7月27日电（于盟）据彭博社报道，南非财长Pravin
1	据南非每日商报网站7月7日报道，西开普省和豪登省正致力于简化手续以吸引投资，这两个省分别为南非经济总量贡献达第二和第一的省份，但长久以来一直因商业相关政府批准手续繁杂而遭诟病，繁杂的手续尤其阻碍了中小企业的发展。西开普省自2011年成立简化手续部门以来，已经取得一些成绩，主要手段有个案介入、改善法规或立法以及改变机制性格为习惯。豪登省则成立了政府间合作团队，协调整合省市政府各部门，确定并解决阻碍企业有效率运营的手续障碍。
0	据南非金融24小时网站8月2日转载彭博社消息，南非农业部周一发布声明称，正常的干燥冬季天气使南非百年不遇的旱情更加严重，“旱情影响的几个省份因正常的干燥冬季受灾更加严重，尤其是原本夏天降雨较多的地区”，“据报畜牧业的情况在正常到较差之间，然而放牧业在大多数地区都情况糟糕”。南非去年降雨量创下了1904年以来最低纪录，使作物和畜群遭受严重损失，推高了食品价格。业界研究称，南非的农民今年需要166亿兰特用于应对灾情，保障生产。
1	据南非每日商报网站7月7日报道，腾讯公司旗下的即时通讯软件公司微信非洲近日发表声明称其尼日利亚办公室仍保持良好运转，此声明反驳了之前尼日利亚媒体关于微信公司尼日利亚办公室关门停业的报道，此前报道称微信非洲在尼经营遭遇困难。微信非洲声明中还表示，“我们以南非为起点，在非洲各国都运转良好”，微信是在三年前进入尼日利亚市场的，目前尼市场仍是WhatsApp占主导地位，拥有超过1000万用户，但微信用户也达到500万左右。
1	目前，南非最大的服装零售品牌Edcon控股集团正计划对公司的债务结构进行重组；为此，他们需要银行和股东再拿出15亿兰特来。
1	据南非金融24小时网站8月2日报道，约堡大学学者马哈比尔认为，周三南非地方政府选举的结果不太可能对信用评级机构对南非看法产生巨大影响。他表示，“评级机构看的是经济总体状况，而目前形势不太好，各大评级机构并不十分相信中央政府部署的宏观经济政策正在为刺激经济发挥作用”。地方政府选举并不会对总体经济形势造成显著影响，并且在地方级别的政府变化也不会改变国家级别上的政府结构，而只有全国政府才能决定宏观经济政策。
1	据南非金融24小时网站7月12日报道，南非统计局周二公布数据显示，南非今年5月制造业生产高出去年同期4%，表现好于预期。剔除季节性因素，南非今年5月制造业生产环比增加1.6%。增长主要是由于石油、化工产品、橡胶和塑料制品产量增加9%，木头和木制品、纸、出版和印刷产品增长了6.8%。此外，食品和饮料生产增加2%，机动车，零部件和其他交通设备生产增长4.2%，生铁和钢，非铁金属产品，金属产品以及机械产品生产增加1.5%。
1	据南非金融24小时网站8月10日报道，麦肯锡最近公布非洲女性调查报告显示，非洲女性CEO仅占5%，虽然高于全球4%的平均数，但性别平等在非洲商界仍是需要关注的问题。报告还显示，在过去10年间，非洲在商业领导方面性别平等上有所进步，并且在董事会中拥有更高女性比例的公司往往在营业毛利、净资产回报率和总股东回报上有更好表现。
1	据南非金融24小时网站7月18日报道，莱利银行企业和投资银行业部门认为南非央行周四将保持利率不变，并下调其经济增长和CPI数据。“南非央行很可能称这是加息周期中的一次暂停”，该部门周一表示，“由于兰特以及国内社会政治风险的不确定性，成为了央行举棋不定的关键因素”。
1	据南非每日商报网站8月1日报道，南非石化相关产业工人从上周四起为获得9%的加薪开始罢工，目前为止没有和解的迹象，据称约翰内斯堡中心商务区以及东比勒陀利亚的加油站已经没油，南非石油产业协会也表示此区域油量告急。此次罢工约有1.5万名工人参加，目前已经影响到石油运输和仓储服务业。
1	目前，南非各个炼油厂的生产都在继续进行当中。虽然罢工形势有所加剧，但是炼油厂本身似乎没有受太大影响。
1	人民网约翰内斯堡7月27日电（于盟）据南非City
0	路透约翰内斯堡7月6日
0	据南非金融24小时网站7月7日报道，日前由诺顿互联网安全公司公布的电子安全报告显示，约有900万南非人在去年成为了电子犯罪的受害者，其中60、70后受害者和80、90后受害者的比例相差不大，分别为37%和39%，而55岁以上的南非电子犯罪受害者仅占23%。该调查共覆盖18个国家各自的1001个样本，受访者均为18岁以上至少拥有一台移动设备的互联网用户。
1	据南非独立传媒网站8月10日转载路透社消息，南非金属行业工会（Numsa）表示，继周一1500名成员罢工后，周三将有更多工人罢工，要求南非国家电力公司（Eskom）上调工资。Eskom表示，其电站运营暂时不会受到罢工影响，并表示罢工非法因为法律规定Eskom员工不可以罢工。然而Numsa表示，其1.5万名成员将在周三加入罢工，这个数字几乎等于Eskom三分之一职工数。目前双方谈判陷入僵局，Eskom愿意提供7%到9%的涨薪，而Numsa希望的涨幅是12%到13%。
1	据南非每日商报网站7月14日报道，祖马总统日前在对议会关于政府是否已经开展工作减少繁杂的手续以使南非营商环境更友好的质询进行了书面回复，他表示南非贸易与工业部将在未来几个月内发起全国性的一站式服务，负责提供发放许可、执照以及注册新企业。除此之外，南非财长以及南非商业联盟主席已成立工作组，使得政府和商界能够共同参与，增进双方互信，找出阻碍南非生产率提高和就业增加的症结。
1	"厌倦了在大街小巷奔驰以捕捉难以捉摸的「Pokémon」？南非近来兴起接送
1	据南非每日商报网站7月14日报道，南非统计局周四公布数据显示，南非今年5月批发贸易同比去年增长5%，继4月5.9%的增长后再度增长。扣除季节性影响，南非5月批发贸易环比增长2.6%，3月环比增长1.2%，4月环比减少1.6%。批发贸易增长主要是归功于农业原材料和畜牧产品的大幅增长（幅度为61.4%，占总量的4.2%），机械设备产品亦有所贡献（增长幅度为24.5%，占总量的3.9%）。
0	非洲最大的移动通讯公司MTN表示，他们计划2017年在尼日利亚证券交易所上市。
1	化工工会下达罢工最后通牒：明晨豪登省或将面临油荒
0	路透约翰内斯堡8月11日
1	据南非每日商报网站8月1日报道，南非2016年1-6月出口强势，使南非保持贸易顺差，其中出口增加了11%，进口增加4%，成为了南非低增长的大环境的一个亮点，同时也表明兰特走弱带来了出口的增长。南非六月贸易顺差为125亿兰特，较5月的184亿兰特有所减少，其中蔬菜产品、机械和电子出口有所增加，然而矿产品、贵金属与保湿、车辆及交通设备出口有所减少。
1	英美公司表示，目前大宗商品的价格下跌让他们“很受伤”。他们的前半年利润下跌了23%；目前正在寻找扭亏为盈的新方案。
1	路透约翰内斯堡7月14日
1	据南非时报网站7月7日报道，开普敦在旅游与休闲2016全球最佳奖项中，在非洲与中东地区最佳城市中折桂。颁奖词中称开普敦“一如既往的吸引来自国内和国际的游客，凭借其自然风光以及便利旅游条件在全球广受好评。
0	因为旱灾带来的玉米价格飙升，2017年有可能出现回落。种种迹象显示，2016/17年度，随着雨水的恢复正常，人们可能会迎接一个丰收年。
1	人民网约翰内斯堡7月6日电
1	有关天然气在未来的南非能源版图中究竟应该扮演怎样的角色，人们一直存在着争议。有人认为，这种能源比燃煤发电更为廉价和干净，具有完全取代燃煤发电的可能性，与可再生能源一起，成为未来能源的归属。
1	据彭博社报道，根据国际货币基金组织发布的2015年末GDP总值及兰特当前汇率情况，南非国内总产值达到了3010亿美元，而尼日利亚为2960亿美元，这说明南非取代了尼日利亚，重回非洲最大经济体的宝座。
1	金融界美股讯：据彭博社报道，一个中国投资者团体将在南非的一个能源和金属相关工业园投资400亿南非兰特（约合28亿美元）以上，这对该国政府来说是一种支持，原因是其正寻求扩大制造行业和压低失业率。
1	南非是世界上第二大的柑橘出口国，2015年共出口1.18亿箱（15KG/箱），目前南非正在大力推进的经济特区（Special
1	据南非金融24小时网站7月7日报道，生物热能公司的技术总监范阿尔德表示，从经济层面上来说，南非可再生能源项目的选址十分重要，因为这关系到南非当地产业是否能由此受益。以独立能源生产商IPP为例，起初它的本地含量仅为20%，现在已经接近50%，“想象一下如果一个价值20亿兰特的项目，与之相关的设备如果能在南非生产制造，那么就能留住大量的投资”，因此在项目选址时要考虑到当地制造业生产基础。
1	据南非每日商报网站8月1日报道，周一巴克莱将公布购买经理人指数（PMI），该指数反映了制造业部门的活动情况，是重要的制造业生产指标，南非6月PMI为53.7，较5月的51.9有所增长，而5月的PMI同比增长4%。当PMI高于50时，说明制造业产出同比有所增加，据预计7月的PMI也将超过50，可能为52.5。本周四，南非统计局将公布大型制造企业的产能使用数据。
